Pas	Proportion
416	0.31400
417	0.31400
418	0.31400
419	0.31400
420	0.31400
421	0.31400
422	0.31400
423	0.31400
424	0.31500
425	0.31500
426	0.31500
427	0.31500
428	0.31500
429	0.31500
430	0.31500
431	0.31500
432	0.31500
433	0.31500
434	0.31500
435	0.31500
436	0.31500
437	0.31500
438	0.31500
439	0.31500
440	0.31500
441	0.31500
442	0.31500
443	0.31500
444	0.31500
445	0.31500
446	0.31500
447	0.31500
448	0.31500
449	0.31500
450	0.31500
451	0.31500
452	0.31500
453	0.31500
454	0.31500
455	0.31500
456	0.31500
457	0.31500
458	0.31500
459	0.31500
460	0.31500
461	0.31500
462	0.31500
463	0.31500
464	0.31500
465	0.31500
466	0.31500
467	0.31500
468	0.31500
469	0.31500
470	0.31600
471	0.31600
472	0.31600
473	0.31600
474	0.31600
475	0.31600
476	0.31600
477	0.31600
478	0.31600
479	0.31600
480	0.31600
481	0.31600
482	0.31600
483	0.31600
484	0.31600
485	0.31600
486	0.31600
487	0.31600
488	0.31600
489	0.31600
490	0.31600
491	0.31600
492	0.31600
493	0.31600
494	0.31600
495	0.31600
496	0.31600
497	0.31600
498	0.31600
499	0.31600
500	0.31600
501	0.31600
502	0.31600
503	0.31600
504	0.31600
505	0.31600
506	0.31600
507	0.31600
508	0.31600
509	0.31600
510	0.31700
511	0.31700
512	0.31700
513	0.31700
514	0.31700
515	0.31700
516	0.31700
517	0.31700
518	0.31700
519	0.31700
520	0.31700
521	0.31700
522	0.31700
523	0.31700
524	0.31700
525	0.31700
526	0.31700
527	0.31700
528	0.31700
529	0.31700
530	0.31700
531	0.31700
532	0.31700
533	0.31700
534	0.31700
535	0.31700
536	0.31700
537	0.31700
538	0.31700
539	0.31700
540	0.31700
541	0.31700
542	0.31700
543	0.31700
544	0.31700
545	0.31700
546	0.31700
547	0.31700
548	0.31700
549	0.31700
550	0.31700
551	0.31700
552	0.31700
553	0.31700
554	0.31700
555	0.31700
556	0.31700
557	0.31700
558	0.31700
559	0.31700
560	0.31700
561	0.31700
562	0.31700
563	0.31700
564	0.31700
565	0.31700
566	0.31700
567	0.31700
568	0.31700
569	0.31700
570	0.31700
571	0.31700
572	0.31700
573	0.31700
574	0.31700
575	0.31700
576	0.31700
577	0.31700
578	0.31700
579	0.31700
580	0.31700
581	0.31700
582	0.31700
583	0.31700
584	0.31700
585	0.31700
586	0.31700
587	0.31700
588	0.31700
589	0.31700
590	0.31700
591	0.31700
592	0.31700
593	0.31700
594	0.31700
595	0.31700
596	0.31700
597	0.31700
598	0.31700
599	0.31700
600	0.31700
601	0.31700
602	0.31700
603	0.31700
604	0.31700
605	0.31700
606	0.31700
607	0.31700
608	0.31700
609	0.31700
610	0.31700
611	0.31700
612	0.31700
613	0.31700
614	0.31700
615	0.31700
616	0.31700
617	0.31700
618	0.31700
619	0.31700
620	0.31700
621	0.31700
622	0.31700
623	0.31700
624	0.31700
625	0.31700
626	0.31700
627	0.31700
628	0.31700
629	0.31700
630	0.31700
631	0.31700
632	0.31700
633	0.31700
634	0.31700
635	0.31700
636	0.31700
637	0.31700
638	0.31700
639	0.31700
640	0.31700
641	0.31700
642	0.31700
643	0.31700
644	0.31700
645	0.31700
646	0.31700
647	0.31700
648	0.31700
649	0.31700
650	0.31700
651	0.31700
652	0.31700
653	0.31700
654	0.31700
655	0.31700
656	0.31700
657	0.31700
658	0.31700
659	0.31700
660	0.31700
661	0.31700
662	0.31700
663	0.31700
664	0.31700
665	0.31700
666	0.31700
667	0.31700
668	0.31700
669	0.31700
670	0.31700
671	0.31700
672	0.31700
673	0.31700
674	0.31700
675	0.31700
676	0.31700
677	0.31700
678	0.31700
679	0.31700
680	0.31700
681	0.31700
682	0.31700
683	0.31700
684	0.31700
685	0.31700
686	0.31700
687	0.31700
688	0.31700
689	0.31700
690	0.31700
691	0.31700
692	0.31700
693	0.31700
694	0.31700
695	0.31700
696	0.31700
697	0.31700
698	0.31700
699	0.31700
700	0.31700
701	0.31700
702	0.31700
703	0.31700
704	0.31700
705	0.31700
706	0.31700
707	0.31700
708	0.31700
709	0.31700
710	0.31700
711	0.31700
712	0.31700
713	0.31700
714	0.31700
715	0.31700
716	0.31700
717	0.31700
718	0.31700
719	0.31700
720	0.31700
721	0.31700
722	0.31700
723	0.31700
724	0.31700
725	0.31700
726	0.31700
727	0.31700
728	0.31700
729	0.31700
730	0.31700
731	0.31700
732	0.31800
733	0.31800
734	0.31800
735	0.31800
736	0.31800
737	0.31800
738	0.31800
739	0.31800
740	0.31800
741	0.31800
742	0.31800
743	0.31800
744	0.31800
745	0.31800
746	0.31800
747	0.31800
748	0.31800
749	0.31800
750	0.31800
751	0.31800
752	0.31800
753	0.31800
754	0.31800
755	0.31800
756	0.31800
757	0.31800
758	0.31800
759	0.31800
760	0.31800
761	0.31800
762	0.31800
763	0.31800
764	0.31800
765	0.31800
766	0.31800
767	0.31800
768	0.31800
769	0.31800
770	0.31800
771	0.31800
772	0.31800
773	0.31800
774	0.31800
775	0.31800
776	0.31800
777	0.31800
778	0.31800
779	0.31800
780	0.31800
781	0.31800
782	0.31800
783	0.31800
784	0.31800
785	0.31800
786	0.31800
787	0.31800
788	0.31800
789	0.31800
790	0.31800
791	0.31800
792	0.31800
793	0.31800
794	0.31800
795	0.31800
796	0.31800
797	0.31800
798	0.31800
799	0.31800
800	0.31800
801	0.31800
802	0.31800
803	0.31800
804	0.31800
805	0.31800
806	0.31800
807	0.31800
808	0.31800
809	0.31800
810	0.31800
811	0.31800
812	0.31800
813	0.31800
814	0.31800
815	0.31800
816	0.31800
817	0.31800
818	0.31800
819	0.31800
820	0.31800
821	0.31800
822	0.31800
823	0.31800
824	0.31800
825	0.31800
826	0.31800
827	0.31800
828	0.31800
829	0.31800
830	0.31800
831	0.31800
832	0.31800
833	0.31800
834	0.31800
835	0.31800
836	0.31800
837	0.31800
838	0.31800
839	0.31800
840	0.31800
841	0.31800
842	0.31800
843	0.31800
844	0.31800
845	0.31800
846	0.31800
847	0.31800
848	0.31800
849	0.31800
850	0.31800
851	0.31800
852	0.31800
853	0.31800
854	0.31800
855	0.31800
856	0.31800
857	0.31800
858	0.31800
859	0.31800
860	0.31800
861	0.31800
862	0.31800
863	0.31800
864	0.31800
865	0.31800
866	0.31800
867	0.31800
868	0.31800
869	0.31800
870	0.31800
871	0.31800
872	0.31800
873	0.31800
874	0.31800
875	0.31800
876	0.31800
877	0.31800
878	0.31800
879	0.31800
880	0.31900
881	0.31900
882	0.31900
883	0.31900
884	0.31900
885	0.31900
886	0.31900
887	0.31900
888	0.31900
889	0.31900
890	0.31900
891	0.31900
892	0.31900
893	0.31900
894	0.31900
895	0.31900
896	0.31900
897	0.31900
898	0.31900
899	0.31900
900	0.31900
901	0.31900
902	0.31900
903	0.31900
904	0.31900
905	0.31900
906	0.31900
907	0.31900
908	0.31900
909	0.31900
910	0.31900
911	0.31900
912	0.31900
913	0.31900
914	0.31900
915	0.31900
916	0.31900
917	0.31900
918	0.31900
919	0.31900
920	0.31900
921	0.31900
922	0.31900
923	0.31900
924	0.31900
925	0.31900
926	0.31900
927	0.31900
928	0.31900
929	0.31900
930	0.31900
931	0.31900
932	0.31900
933	0.31900
934	0.31900
935	0.31900
936	0.31900
937	0.31900
938	0.31900
939	0.31900
940	0.31900
941	0.31900
942	0.31900
943	0.31900
944	0.31900
945	0.31900
946	0.31900
947	0.31900
948	0.31900
949	0.31900
950	0.31900
951	0.31900
952	0.31900
953	0.31900
954	0.31900
955	0.31900
956	0.31900
957	0.31900
958	0.31900
959	0.31900
960	0.31900
961	0.31900
962	0.31900
963	0.31900
964	0.31900
965	0.31900
966	0.31900
967	0.31900
968	0.31900
969	0.31900
970	0.31900
971	0.31900
972	0.31900
973	0.31900
974	0.31900
975	0.31900
976	0.31900
977	0.31900
978	0.31900
979	0.31900
980	0.31900
981	0.31900
982	0.31900
983	0.31900
984	0.31900
985	0.31900
986	0.31900
987	0.31900
988	0.31900
989	0.31900
990	0.31900
991	0.31900
992	0.31900
993	0.31900
994	0.31900
995	0.31900
996	0.31900
997	0.31900
998	0.31900
999	0.31900
1000	0.31900
1001	0.31900
1002	0.31900
1003	0.31900
1004	0.31900
1005	0.31900
1006	0.31900
1007	0.31900
1008	0.31900
1009	0.31900
1010	0.31900
1011	0.31900
1012	0.31900
1013	0.31900
1014	0.31900
1015	0.31900
1016	0.31900
1017	0.31900
1018	0.31900
1019	0.31900
1020	0.31900
1021	0.31900
1022	0.31900
1023	0.31900
1024	0.31900
1025	0.31900
1026	0.31900
1027	0.31900
1028	0.31900
1029	0.31900
1030	0.31900
1031	0.31900
1032	0.31900
1033	0.31900
1034	0.31900
1035	0.31900
1036	0.31900
1037	0.31900
1038	0.31900
1039	0.31900
1040	0.31900
1041	0.31900
1042	0.31900
1043	0.31900
1044	0.31900
1045	0.31900
1046	0.31900
1047	0.31900
1048	0.31900
1049	0.31900
1050	0.31900
1051	0.31900
1052	0.31900
1053	0.31900
1054	0.31900
1055	0.31900
1056	0.31900
1057	0.31900
1058	0.31900
1059	0.31900
1060	0.31900
1061	0.31900
1062	0.31900
1063	0.31900
1064	0.31900
1065	0.31900
1066	0.31900
1067	0.31900
1068	0.31900
1069	0.31900
1070	0.31900
1071	0.31900
1072	0.31900
1073	0.31900
1074	0.31900
1075	0.31900
1076	0.31900
1077	0.31900
1078	0.31900
1079	0.31900
1080	0.31900
1081	0.31900
1082	0.31900
1083	0.31900
1084	0.31900
1085	0.31900
1086	0.31900
1087	0.31900
1088	0.31900
1089	0.31900
1090	0.31900
1091	0.31900
1092	0.31900
1093	0.31900
1094	0.31900
1095	0.31900
1096	0.31900
1097	0.31900
1098	0.31900
1099	0.31900
1100	0.31900
1101	0.31900
1102	0.31900
1103	0.31900
1104	0.31900
1105	0.31900
1106	0.31900
1107	0.31900
1108	0.31900
1109	0.31900
1110	0.31900
1111	0.31900
1112	0.31900
1113	0.31900
1114	0.31900
1115	0.31900
1116	0.31900
1117	0.31900
1118	0.31900
1119	0.31900
1120	0.31900
1121	0.31900
1122	0.31900
1123	0.31900
1124	0.31900
1125	0.31900
1126	0.31900
1127	0.31900
1128	0.31900
1129	0.31900
1130	0.31900
1131	0.31900
1132	0.31900
1133	0.31900
1134	0.31900
1135	0.31900
1136	0.31900
1137	0.31900
1138	0.31900
1139	0.31900
1140	0.31900
1141	0.31900
1142	0.31900
1143	0.31900
1144	0.31900
1145	0.31900
1146	0.31900
1147	0.31900
1148	0.31900
1149	0.31900
1150	0.31900
1151	0.31900
1152	0.31900
1153	0.31900
1154	0.31900
1155	0.31900
1156	0.31900
1157	0.31900
1158	0.31900
1159	0.31900
1160	0.31900
1161	0.31900
1162	0.31900
1163	0.31900
1164	0.31900
1165	0.31900
1166	0.31900
1167	0.31900
1168	0.31900
1169	0.31900
1170	0.31900
1171	0.31900
1172	0.31900
1173	0.31900
1174	0.31900
1175	0.31900
1176	0.31900
1177	0.31900
1178	0.31900
1179	0.31900
1180	0.31900
1181	0.31900
1182	0.31900
1183	0.31900
1184	0.31900
1185	0.31900
1186	0.31900
1187	0.31900
1188	0.31900
1189	0.31900
1190	0.31900
1191	0.31900
1192	0.31900
1193	0.31900
1194	0.31900
1195	0.31900
1196	0.31900
1197	0.31900
1198	0.31900
1199	0.31900
1200	0.31900
1201	0.31900
1202	0.31900
1203	0.31900
1204	0.31900
1205	0.31900
1206	0.31900
1207	0.31900
1208	0.31900
1209	0.31900
1210	0.31900
1211	0.31900
1212	0.31900
1213	0.31900
1214	0.31900
1215	0.31900
1216	0.31900
1217	0.31900
1218	0.31900
1219	0.31900
1220	0.31900
1221	0.31900
1222	0.31900
1223	0.31900
1224	0.31900
1225	0.31900
1226	0.31900
1227	0.31900
1228	0.31900
1229	0.31900
1230	0.31900
1231	0.31900
1232	0.31900
1233	0.31900
1234	0.31900
1235	0.31900
1236	0.31900
1237	0.31900
1238	0.31900
1239	0.31900
1240	0.31900
1241	0.31900
1242	0.31900
1243	0.31900
1244	0.31900
1245	0.31900
1246	0.31900
1247	0.31900
1248	0.31900
1249	0.31900
1250	0.31900
1251	0.31900
1252	0.31900
1253	0.31900
1254	0.31900
1255	0.31900
1256	0.31900
1257	0.31900
1258	0.31900
1259	0.31900
1260	0.31900
1261	0.31900
1262	0.31900
1263	0.31900
1264	0.31900
1265	0.31900
1266	0.31900
1267	0.31900
1268	0.31900
1269	0.31900
1270	0.31900
1271	0.31900
1272	0.31900
1273	0.31900
1274	0.31900
1275	0.31900
1276	0.31900
1277	0.31900
1278	0.31900
1279	0.31900
1280	0.32000
1281	0.32000
1282	0.32000
1283	0.32000
1284	0.32000
1285	0.32000
1286	0.32000
1287	0.32000
1288	0.32000
1289	0.32000
1290	0.32000
1291	0.32000
1292	0.32000
1293	0.32000
1294	0.32000
1295	0.32000
1296	0.32000
1297	0.32000
1298	0.32000
1299	0.32000
1300	0.32000
1301	0.32000
1302	0.32000
1303	0.32000
1304	0.32000
1305	0.32000
1306	0.32000
1307	0.32000
1308	0.32000
1309	0.32000
1310	0.32000
1311	0.32000
1312	0.32000
1313	0.32000
1314	0.32000
1315	0.32000
1316	0.32000
1317	0.32000
1318	0.32000
1319	0.32000
1320	0.32000
1321	0.32000
1322	0.32000
1323	0.32000
1324	0.32000
1325	0.32000
1326	0.32000
1327	0.32000
1328	0.32000
1329	0.32000
1330	0.32000
1331	0.32000
1332	0.32000
1333	0.32000
1334	0.32000
1335	0.32000
1336	0.32000
1337	0.32000
1338	0.32000
1339	0.32000
1340	0.32000
1341	0.32000
1342	0.32000
1343	0.32000
1344	0.32000
1345	0.32000
1346	0.32000
1347	0.32000
1348	0.32000
1349	0.32000
1350	0.32000
1351	0.32000
1352	0.32000
1353	0.32000
1354	0.32000
1355	0.32000
1356	0.32000
1357	0.32000
1358	0.32000
1359	0.32000
1360	0.32000
1361	0.32000
1362	0.32000
1363	0.32000
1364	0.32000
1365	0.32000
1366	0.32000
1367	0.32000
1368	0.32000
1369	0.32000
1370	0.32000
1371	0.32000
1372	0.32000
1373	0.32000
1374	0.32000
1375	0.32000
1376	0.32000
1377	0.32000
1378	0.32000
1379	0.32000
1380	0.32000
1381	0.32000
1382	0.32000
1383	0.32000
1384	0.32000
1385	0.32000
1386	0.32000
1387	0.32000
1388	0.32000
1389	0.32000
1390	0.32000
1391	0.32000
1392	0.32000
1393	0.32000
1394	0.32000
1395	0.32000
1396	0.32000
1397	0.32000
1398	0.32000
1399	0.32000
1400	0.32000
1401	0.32000
1402	0.32000
1403	0.32000
1404	0.32000
1405	0.32000
1406	0.32000
1407	0.32000
1408	0.32000
1409	0.32000
1410	0.32000
1411	0.32000
1412	0.32000
1413	0.32000
1414	0.32000
1415	0.32000
1416	0.32000
1417	0.32000
1418	0.32000
1419	0.32000
1420	0.32000
1421	0.32000
1422	0.32000
1423	0.32000
1424	0.32000
1425	0.32000
1426	0.32000
1427	0.32000
1428	0.32000
1429	0.32000
1430	0.32000
1431	0.32000
1432	0.32000
1433	0.32000
1434	0.32000
1435	0.32000
1436	0.32000
1437	0.32000
1438	0.32000
1439	0.32000
1440	0.32000
1441	0.32000
1442	0.32000
1443	0.32000
1444	0.32000
1445	0.32000
1446	0.32000
1447	0.32000
1448	0.32000
1449	0.32000
1450	0.32000
1451	0.32000
1452	0.32000
1453	0.32000
1454	0.32000
1455	0.32000
1456	0.32000
1457	0.32000
1458	0.32000
1459	0.32000
1460	0.32000
1461	0.32000
1462	0.32000
1463	0.32000
1464	0.32000
1465	0.32000
1466	0.32000
1467	0.32000
1468	0.32000
1469	0.32000
1470	0.32000
1471	0.32000
1472	0.32000
1473	0.32000
1474	0.32000
1475	0.32000
1476	0.32000
1477	0.32000
1478	0.32000
1479	0.32000
1480	0.32000
1481	0.32000
1482	0.32000
1483	0.32000
1484	0.32000
1485	0.32000
1486	0.32000
1487	0.32000
1488	0.32000
1489	0.32000
1490	0.32000
1491	0.32000
1492	0.32000
1493	0.32000
1494	0.32000
1495	0.32000
1496	0.32000
1497	0.32000
1498	0.32000
1499	0.32000
1500	0.32000
1501	0.32000
1502	0.32000
1503	0.32000
1504	0.32000
1505	0.32000
1506	0.32000
1507	0.32000
1508	0.32000
1509	0.32000
1510	0.32000
1511	0.32000
1512	0.32000
1513	0.32000
1514	0.32000
1515	0.32000
1516	0.32000
1517	0.32000
1518	0.32000
1519	0.32000
1520	0.32000
1521	0.32000
1522	0.32000
1523	0.32000
1524	0.32000
1525	0.32000
1526	0.32000
1527	0.32000
1528	0.32000
1529	0.32000
1530	0.32000
1531	0.32000
1532	0.32000
1533	0.32000
1534	0.32000
1535	0.32000
1536	0.32000
1537	0.32000
1538	0.32000
1539	0.32000
1540	0.32000
1541	0.32000
1542	0.32000
1543	0.32000
1544	0.32000
1545	0.32000
1546	0.32000
1547	0.32000
1548	0.32000
1549	0.32000
1550	0.32000
1551	0.32000
1552	0.32000
1553	0.32000
1554	0.32000
1555	0.32000
1556	0.32000
1557	0.32000
1558	0.32000
1559	0.32000
1560	0.32000
1561	0.32000
1562	0.32000
1563	0.32000
1564	0.32000
1565	0.32000
1566	0.32000
1567	0.32000
1568	0.32000
1569	0.32000
1570	0.32000
1571	0.32000
1572	0.32000
1573	0.32000
1574	0.32000
1575	0.32000
1576	0.32000
1577	0.32000
1578	0.32000
1579	0.32000
1580	0.32000
1581	0.32000
1582	0.32000
1583	0.32000
1584	0.32000
1585	0.32000
1586	0.32000
1587	0.32000
1588	0.32000
1589	0.32000
1590	0.32000
1591	0.32000
1592	0.32100
1593	0.32100
1594	0.32100
1595	0.32100
1596	0.32100
1597	0.32100
1598	0.32100
1599	0.32100
1600	0.32100
1601	0.32100
1602	0.32100
1603	0.32100
1604	0.32100
1605	0.32100
1606	0.32100
1607	0.32100
1608	0.32100
1609	0.32100
1610	0.32100
1611	0.32100
1612	0.32100
1613	0.32100
1614	0.32100
1615	0.32100
1616	0.32100
1617	0.32100
1618	0.32100
1619	0.32100
1620	0.32100
1621	0.32100
1622	0.32100
1623	0.32100
1624	0.32100
1625	0.32100
1626	0.32100
1627	0.32100
1628	0.32100
1629	0.32100
1630	0.32100
1631	0.32100
1632	0.32100
1633	0.32100
1634	0.32100
1635	0.32100
1636	0.32100
1637	0.32100
1638	0.32100
1639	0.32100
1640	0.32100
1641	0.32100
1642	0.32100
1643	0.32100
1644	0.32100
1645	0.32100
1646	0.32100
1647	0.32100
1648	0.32100
1649	0.32100
1650	0.32100
1651	0.32100
1652	0.32100
1653	0.32100
1654	0.32100
1655	0.32100
1656	0.32100
1657	0.32100
1658	0.32100
1659	0.32100
1660	0.32100
1661	0.32100
1662	0.32100
1663	0.32100
1664	0.32100
1665	0.32100
1666	0.32100
1667	0.32100
1668	0.32100
1669	0.32100
1670	0.32100
1671	0.32100
1672	0.32100
1673	0.32100
1674	0.32100
1675	0.32100
1676	0.32100
1677	0.32100
1678	0.32100
1679	0.32100
1680	0.32100
1681	0.32100
1682	0.32100
1683	0.32100
1684	0.32100
1685	0.32100
1686	0.32100
1687	0.32100
1688	0.32100
1689	0.32100
1690	0.32100
1691	0.32100
1692	0.32100
1693	0.32100
1694	0.32100
1695	0.32100
1696	0.32100
1697	0.32100
1698	0.32100
1699	0.32100
1700	0.32100
1701	0.32100
1702	0.32100
1703	0.32100
1704	0.32100
1705	0.32100
1706	0.32100
1707	0.32100
1708	0.32100
1709	0.32100
1710	0.32100
1711	0.32100
1712	0.32100
1713	0.32100
1714	0.32100
1715	0.32100
1716	0.32100
1717	0.32100
1718	0.32100
1719	0.32100
1720	0.32100
1721	0.32100
1722	0.32100
1723	0.32100
1724	0.32100
1725	0.32100
1726	0.32100
1727	0.32100
1728	0.32100
1729	0.32100
1730	0.32100
1731	0.32100
1732	0.32100
1733	0.32100
1734	0.32100
1735	0.32100
1736	0.32100
1737	0.32100
1738	0.32100
1739	0.32100
1740	0.32100
1741	0.32100
1742	0.32100
1743	0.32100
1744	0.32100
1745	0.32100
1746	0.32100
1747	0.32100
1748	0.32100
1749	0.32100
1750	0.32100
1751	0.32100
1752	0.32100
1753	0.32100
1754	0.32100
1755	0.32100
1756	0.32100
1757	0.32100
1758	0.32100
1759	0.32100
1760	0.32100
1761	0.32100
1762	0.32100
1763	0.32100
1764	0.32100
1765	0.32100
1766	0.32100
1767	0.32100
1768	0.32100
1769	0.32100
1770	0.32100
1771	0.32100
1772	0.32100
1773	0.32100
1774	0.32100
1775	0.32100
1776	0.32100
1777	0.32100
1778	0.32100
1779	0.32100
1780	0.32100
1781	0.32100
1782	0.32100
1783	0.32100
1784	0.32100
1785	0.32100
1786	0.32100
1787	0.32100
1788	0.32100
1789	0.32100
1790	0.32100
1791	0.32100
1792	0.32100
1793	0.32100
1794	0.32100
1795	0.32100
1796	0.32100
1797	0.32100
1798	0.32100
1799	0.32100
1800	0.32100
1801	0.32100
1802	0.32100
1803	0.32100
1804	0.32100
1805	0.32100
1806	0.32100
1807	0.32100
1808	0.32100
1809	0.32100
1810	0.32100
1811	0.32100
1812	0.32100
1813	0.32100
1814	0.32100
1815	0.32100
1816	0.32100
1817	0.32100
1818	0.32100
1819	0.32100
1820	0.32100
1821	0.32100
1822	0.32100
1823	0.32100
1824	0.32100
1825	0.32100
1826	0.32100
1827	0.32100
1828	0.32100
1829	0.32100
1830	0.32100
1831	0.32100
1832	0.32100
1833	0.32100
1834	0.32100
1835	0.32100
1836	0.32100
1837	0.32100
1838	0.32100
1839	0.32100
1840	0.32100
1841	0.32100
1842	0.32100
1843	0.32100
1844	0.32100
1845	0.32100
1846	0.32100
1847	0.32100
1848	0.32100
1849	0.32100
1850	0.32100
1851	0.32100
1852	0.32100
1853	0.32100
1854	0.32100
1855	0.32100
1856	0.32100
1857	0.32100
1858	0.32100
1859	0.32100
1860	0.32100
1861	0.32100
1862	0.32100
1863	0.32100
1864	0.32100
1865	0.32100
1866	0.32100
1867	0.32100
1868	0.32100
1869	0.32100
1870	0.32100
1871	0.32100
